09:57:53 | 200 |            0s | 127.0.0.1 | GET | /ping | -
10:16:52 | 500 |      1.0999ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:52 | 500 |      1.0503ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:52 | 500 |      1.1273ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:52 | 500 |      1.1361ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:53 | 500 |      1.8999ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:53 | 500 |      1.2046ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:53 | 500 |      2.9038ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:53 | 500 |      1.0415ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:53 | 500 |       229.5µs | 127.0.0.1 | GET | /api/placement/11 | -
10:16:53 | 500 |      1.1671ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:53 | 500 |      2.5583ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:53 | 500 |      2.1381ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:53 | 500 |      2.6392ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:53 | 500 |      1.3795ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:53 | 500 |      3.0471ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:54 | 500 |      3.0768ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:54 | 500 |      2.4713ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:54 | 500 |      1.4227ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:54 | 500 |        3.23ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:54 | 500 |      2.7821ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:54 | 500 |      2.3593ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:54 | 500 |      2.0804ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:54 | 500 |      3.3521ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:54 | 500 |      1.0608ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:54 | 500 |      2.3539ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:54 | 500 |      2.2581ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:55 | 500 |      3.1041ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:55 | 500 |      2.5112ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:55 | 500 |      1.1594ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:55 | 500 |      2.3341ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:55 | 500 |      1.0221ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:55 | 500 |      1.1379ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:55 | 500 |      1.1406ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:55 | 500 |       1.033ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:55 | 500 |      1.1248ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:55 | 500 |      2.0493ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:55 | 500 |       2.275ms | 127.0.0.1 | GET | /api/placement/11 | -
10:16:56 | 500 |      3.4188ms | 127.0.0.1 | GET | /api/placement/11 | -
10:17:55 | 200 |     40.1912ms | 127.0.0.1 | GET | /api/placement/11 | -
10:18:42 | 500 |       538.3µs | 127.0.0.1 | GET | /api/placement/11 | -
10:18:43 | 500 |      1.1671ms | 127.0.0.1 | GET | /api/placement/11 | -
10:18:44 | 500 |       567.4µs | 127.0.0.1 | GET | /api/placement/11 | -
10:18:45 | 500 |      1.0482ms | 127.0.0.1 | GET | /api/placement/11 | -
10:18:46 | 500 |      4.1617ms | 127.0.0.1 | GET | /api/placement/11 | -
10:18:47 | 500 |      1.5874ms | 127.0.0.1 | GET | /api/placement/11 | -
10:18:48 | 500 |      1.8012ms | 127.0.0.1 | GET | /api/placement/11 | -
10:18:49 | 500 |       2.641ms | 127.0.0.1 | GET | /api/placement/11 | -
10:18:50 | 500 |      2.4532ms | 127.0.0.1 | GET | /api/placement/11 | -
10:18:51 | 500 |      1.9693ms | 127.0.0.1 | GET | /api/placement/11 | -
10:18:52 | 500 |      2.1947ms | 127.0.0.1 | GET | /api/placement/11 | -
10:18:53 | 500 |      2.1471ms | 127.0.0.1 | GET | /api/placement/11 | -
10:18:54 | 500 |      2.5007ms | 127.0.0.1 | GET | /api/placement/11 | -
10:18:55 | 500 |      1.0656ms | 127.0.0.1 | GET | /api/placement/11 | -
10:18:56 | 500 |      1.5973ms | 127.0.0.1 | GET | /api/placement/11 | -
10:18:57 | 500 |      1.9356ms | 127.0.0.1 | GET | /api/placement/11 | -
10:18:58 | 500 |      1.1425ms | 127.0.0.1 | GET | /api/placement/11 | -
10:18:59 | 500 |      1.1335ms | 127.0.0.1 | GET | /api/placement/11 | -
10:19:00 | 500 |      1.8672ms | 127.0.0.1 | GET | /api/placement/11 | -
10:19:01 | 500 |      1.4922ms | 127.0.0.1 | GET | /api/placement/11 | -
10:19:02 | 500 |      1.6675ms | 127.0.0.1 | GET | /api/placement/11 | -
10:19:03 | 500 |      1.9041ms | 127.0.0.1 | GET | /api/placement/11 | -
10:19:04 | 500 |      1.2143ms | 127.0.0.1 | GET | /api/placement/11 | -
10:19:05 | 500 |      2.3229ms | 127.0.0.1 | GET | /api/placement/11 | -
10:19:06 | 500 |        2.11ms | 127.0.0.1 | GET | /api/placement/11 | -
10:19:07 | 500 |      1.9967ms | 127.0.0.1 | GET | /api/placement/11 | -
10:19:08 | 500 |      1.4578ms | 127.0.0.1 | GET | /api/placement/11 | -
10:19:09 | 500 |      2.3406ms | 127.0.0.1 | GET | /api/placement/11 | -
10:19:10 | 500 |      2.9705ms | 127.0.0.1 | GET | /api/placement/11 | -
10:19:11 | 500 |       1.917ms | 127.0.0.1 | GET | /api/placement/11 | -
10:21:30 | 500 |      1.9991ms | 127.0.0.1 | GET | /api/placement/11 | -
10:21:31 | 500 |      2.1744ms | 127.0.0.1 | GET | /api/placement/11 | -
10:21:32 | 500 |       1.546ms | 127.0.0.1 | GET | /api/placement/11 | -
10:21:33 | 500 |       1.842ms | 127.0.0.1 | GET | /api/placement/11 | -
10:21:34 | 500 |      1.1412ms | 127.0.0.1 | GET | /api/placement/11 | -
10:21:35 | 500 |      1.2817ms | 127.0.0.1 | GET | /api/placement/11 | -
10:21:36 | 500 |      1.1448ms | 127.0.0.1 | GET | /api/placement/11 | -
10:21:37 | 500 |      2.1141ms | 127.0.0.1 | GET | /api/placement/11 | -
10:21:38 | 500 |      1.4706ms | 127.0.0.1 | GET | /api/placement/11 | -
10:21:39 | 500 |       2.256ms | 127.0.0.1 | GET | /api/placement/11 | -
10:21:40 | 500 |       530.6µs | 127.0.0.1 | GET | /api/placement/11 | -
10:21:41 | 500 |      1.7002ms | 127.0.0.1 | GET | /api/placement/11 | -
10:21:42 | 500 |      1.2858ms | 127.0.0.1 | GET | /api/placement/11 | -
10:21:43 | 500 |      1.6432ms | 127.0.0.1 | GET | /api/placement/11 | -
10:21:44 | 500 |      2.5193ms | 127.0.0.1 | GET | /api/placement/11 | -
10:21:45 | 500 |            0s | 127.0.0.1 | GET | /api/placement/11 | -
10:21:46 | 500 |       1.502ms | 127.0.0.1 | GET | /api/placement/11 | -
10:21:47 | 500 |      2.5338ms | 127.0.0.1 | GET | /api/placement/11 | -
10:21:48 | 500 |       1.694ms | 127.0.0.1 | GET | /api/placement/11 | -
10:21:49 | 500 |      1.5079ms | 127.0.0.1 | GET | /api/placement/11 | -
10:21:51 | 500 |       573.9µs | 127.0.0.1 | GET | /api/placement/11 | -
10:21:52 | 500 |         579µs | 127.0.0.1 | GET | /api/placement/11 | -
10:21:53 | 500 |      2.4297ms | 127.0.0.1 | GET | /api/placement/11 | -
10:21:54 | 500 |       572.6µs | 127.0.0.1 | GET | /api/placement/11 | -
10:21:55 | 500 |      1.0402ms | 127.0.0.1 | GET | /api/placement/11 | -
10:21:56 | 500 |      2.3129ms | 127.0.0.1 | GET | /api/placement/11 | -
10:21:57 | 500 |       1.156ms | 127.0.0.1 | GET | /api/placement/11 | -
10:21:58 | 500 |      1.1221ms | 127.0.0.1 | GET | /api/placement/11 | -
10:21:59 | 500 |      1.2358ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:00 | 500 |         538µs | 127.0.0.1 | GET | /api/placement/11 | -
10:22:04 | 500 |      1.0993ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:05 | 500 |      2.3019ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:06 | 500 |      1.6962ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:07 | 500 |      1.1573ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:08 | 500 |      1.7138ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:09 | 500 |       853.1µs | 127.0.0.1 | GET | /api/placement/11 | -
10:22:10 | 500 |       535.6µs | 127.0.0.1 | GET | /api/placement/11 | -
10:22:11 | 500 |      1.1223ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:12 | 500 |      1.5849ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:13 | 500 |      2.0721ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:14 | 500 |      1.5781ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:15 | 500 |      1.9477ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:16 | 500 |      2.4147ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:17 | 500 |      1.7994ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:18 | 500 |      2.1818ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:19 | 500 |       627.6µs | 127.0.0.1 | GET | /api/placement/11 | -
10:22:20 | 500 |      1.9352ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:21 | 500 |      1.8629ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:22 | 500 |      1.0456ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:23 | 500 |       1.083ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:24 | 500 |       1.157ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:25 | 500 |       1.043ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:26 | 500 |      1.1604ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:27 | 500 |      1.7621ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:28 | 500 |      2.8691ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:29 | 500 |      2.5843ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:30 | 500 |       2.337ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:31 | 500 |       1.434ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:32 | 500 |      2.1578ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:33 | 500 |      2.4593ms | 127.0.0.1 | GET | /api/placement/11 | -
10:22:44 | 200 |      2.3382ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       531.4µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       100.4µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       341.7µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       171.7µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       157.6µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       136.2µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       543.1µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       831.8µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       402.5µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       716.6µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |            0s | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       120.1µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       776.5µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |            0s | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |         530µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0629ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       521.2µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       571.6µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       527.8µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0658ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0826ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.1063ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       541.8µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      2.7419ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       898.2µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       562.6µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       550.5µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       532.5µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       529.5µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       529.4µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       547.4µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       1.991ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       994.1µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       997.2µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0945ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0374ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       530.1µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       530.6µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.3335ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       562.6µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0664ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       533.3µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0622ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       532.8µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0943ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       550.9µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.8597ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.1158ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       532.9µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      2.4461ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      2.8247ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       535.4µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      2.2928ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.5964ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.7862ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0716ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      2.3134ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      2.9997ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       995.1µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |            0s | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0057ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      2.9596ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       993.7µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |            0s | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.9654ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      2.0118ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |         991µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0261ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |            0s | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      3.0029ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.9876ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.9978ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      5.0036ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0017ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0022ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      2.0032ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      2.2476ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.7962ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      2.2364ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.4191ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       518.7µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       1.105ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.9405ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.8232ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0439ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.1095ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0985ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.2022ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0664ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.9993ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.1275ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.1997ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      3.9338ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       787.9µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       533.3µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.6535ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.9104ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       542.8µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.7255ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      2.1865ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      2.1646ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       1.317ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0621ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.8189ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0819ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.9086ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0899ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.1492ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      2.0391ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.3582ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0588ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       532.4µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.6761ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      2.7573ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       1.057ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       577.7µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       547.3µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0983ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.1169ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0576ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       1.644ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       539.7µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      2.1551ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.6042ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.7625ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.2882ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.9366ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.7779ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       529.4µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.1118ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0856ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |            0s | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |         528µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      2.2425ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0602ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0515ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.0782ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       542.7µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       530.6µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |            0s | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       524.1µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       526.6µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |            0s | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       2.439ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       1.602ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.1054ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       681.8µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       531.7µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       528.2µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |         524µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       529.3µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |      1.1136ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       541.4µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       578.5µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |       556.8µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:00 | 500 |        1.67ms | 127.0.0.1 | GET | /api/placement/11 | -
10:30:01 | 500 |       532.2µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:01 | 500 |       532.1µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:01 | 500 |        31.4µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:01 | 500 |       538.2µs | 127.0.0.1 | GET | /api/placement/11 | -
10:30:01 | 500 |      1.0758ms | 127.0.0.1 | GET | /api/placement/11 | -
